,lat_northernrockies,lon_northernrockies
3124,44.84375,-109.65625
3125,44.84375,-109.59375
3126,44.84375,-109.53125
3127,44.84375,-109.46875
3128,44.84375,-109.40625
3129,44.84375,-109.34375
3130,44.90625,-116.90625
3131,44.90625,-116.78125
3132,44.90625,-116.71875
3133,44.90625,-116.65625
3134,44.90625,-116.59375
3135,44.90625,-116.53125
3136,44.90625,-116.46875
3137,44.90625,-116.40625
3138,44.90625,-116.34375
3139,44.90625,-116.28125
3140,44.90625,-116.21875
3141,44.90625,-116.15625
3142,44.90625,-116.09375
3143,44.90625,-116.03125
3144,44.90625,-115.96875
3145,44.90625,-115.90625
3146,44.90625,-115.84375
3147,44.90625,-115.78125
3148,44.90625,-115.71875
3149,44.90625,-115.65625
3150,44.90625,-115.59375
3151,44.90625,-115.53125
3152,44.90625,-115.46875
3153,44.90625,-115.40625
3154,44.90625,-115.34375
3155,44.90625,-115.28125
3156,44.90625,-115.21875
3157,44.90625,-115.15625
3158,44.90625,-115.09375
3159,44.90625,-115.03125
3160,44.90625,-114.96875
3161,44.90625,-114.90625
3162,44.90625,-114.84375
3163,44.90625,-114.78125
3164,44.90625,-114.71875
3165,44.90625,-114.65625
3166,44.90625,-114.59375
3167,44.90625,-114.53125
3168,44.90625,-114.46875
3169,44.90625,-114.40625
3170,44.90625,-114.34375
3171,44.90625,-114.28125
3172,44.90625,-114.21875
3173,44.90625,-114.15625
3174,44.90625,-114.09375
3175,44.90625,-114.03125
3176,44.90625,-113.90625
3177,44.90625,-113.84375
3178,44.90625,-113.78125
3179,44.90625,-113.71875
3180,44.90625,-113.59375
3181,44.90625,-113.53125
3182,44.90625,-113.46875
3183,44.90625,-113.40625
3184,44.90625,-113.34375
3185,44.90625,-113.15625
3186,44.90625,-113.09375
3187,44.90625,-112.96875
3188,44.90625,-112.90625
3189,44.90625,-112.71875
3190,44.90625,-112.65625
3191,44.90625,-112.53125
3192,44.90625,-112.46875
3193,44.90625,-112.40625
3194,44.90625,-112.34375
3195,44.90625,-112.28125
3196,44.90625,-112.21875
3197,44.90625,-112.15625
3198,44.90625,-112.09375
3199,44.90625,-112.03125
3200,44.90625,-111.96875
3201,44.90625,-111.90625
3202,44.90625,-111.84375
3203,44.90625,-111.78125
3204,44.90625,-111.71875
3205,44.90625,-111.65625
3206,44.90625,-111.59375
3207,44.90625,-111.53125
3208,44.90625,-111.46875
3209,44.90625,-111.40625
3210,44.90625,-111.34375
3211,44.90625,-111.28125
3212,44.90625,-111.21875
3213,44.90625,-111.15625
3214,44.90625,-111.09375
3215,44.90625,-111.03125
3216,44.90625,-110.96875
3217,44.90625,-110.90625
3218,44.90625,-110.84375
3219,44.90625,-110.78125
3220,44.90625,-110.71875
3221,44.90625,-110.65625
3222,44.90625,-110.59375
3223,44.90625,-110.53125
3224,44.90625,-110.46875
3225,44.90625,-110.40625
3226,44.90625,-110.34375
3227,44.90625,-110.28125
3228,44.90625,-110.21875
3229,44.90625,-110.15625
3230,44.90625,-110.09375
3231,44.90625,-110.03125
3232,44.90625,-109.96875
3233,44.90625,-109.90625
3234,44.90625,-109.84375
3235,44.90625,-109.78125
3236,44.90625,-109.71875
3237,44.90625,-109.65625
3238,44.90625,-109.59375
3239,44.90625,-109.53125
3240,44.90625,-109.46875
3241,44.90625,-109.40625
3242,44.90625,-109.34375
3243,44.96875,-116.96875
3244,44.96875,-116.90625
3245,44.96875,-116.78125
3246,44.96875,-116.71875
3247,44.96875,-116.65625
3248,44.96875,-116.59375
3249,44.96875,-116.53125
3250,44.96875,-116.46875
3251,44.96875,-116.40625
3252,44.96875,-116.34375
3253,44.96875,-116.28125
3254,44.96875,-116.21875
3255,44.96875,-116.15625
3256,44.96875,-116.09375
3257,44.96875,-116.03125
3258,44.96875,-115.96875
3259,44.96875,-115.90625
3260,44.96875,-115.84375
3261,44.96875,-115.78125
3262,44.96875,-115.71875
3263,44.96875,-115.65625
3264,44.96875,-115.59375
3265,44.96875,-115.53125
3266,44.96875,-115.46875
3267,44.96875,-115.40625
3268,44.96875,-115.34375
3269,44.96875,-115.28125
3270,44.96875,-115.21875
3271,44.96875,-115.15625
3272,44.96875,-115.09375
3273,44.96875,-115.03125
3274,44.96875,-114.96875
3275,44.96875,-114.90625
3276,44.96875,-114.84375
3277,44.96875,-114.78125
3278,44.96875,-114.71875
3279,44.96875,-114.65625
3280,44.96875,-114.59375
3281,44.96875,-114.53125
3282,44.96875,-114.46875
3283,44.96875,-114.40625
3284,44.96875,-114.34375
3285,44.96875,-114.28125
3286,44.96875,-114.21875
3287,44.96875,-114.15625
3288,44.96875,-114.09375
3289,44.96875,-114.03125
3290,44.96875,-113.96875
3291,44.96875,-113.90625
3292,44.96875,-113.84375
3293,44.96875,-113.78125
3294,44.96875,-113.71875
3295,44.96875,-113.53125
3296,44.96875,-113.46875
3297,44.96875,-113.40625
3298,44.96875,-113.15625
3299,44.96875,-112.78125
3300,44.96875,-112.71875
3301,44.96875,-112.65625
3302,44.96875,-112.59375
3303,44.96875,-112.53125
3304,44.96875,-112.46875
3305,44.96875,-112.28125
3306,44.96875,-112.21875
3307,44.96875,-112.15625
3308,44.96875,-112.09375
3309,44.96875,-112.03125
3310,44.96875,-111.96875
3311,44.96875,-111.90625
3312,44.96875,-111.84375
3313,44.96875,-111.78125
3314,44.96875,-111.71875
3315,44.96875,-111.65625
3316,44.96875,-111.59375
3317,44.96875,-111.53125
3318,44.96875,-111.46875
3319,44.96875,-111.40625
3320,44.96875,-111.34375
3321,44.96875,-111.28125
3322,44.96875,-111.21875
3323,44.96875,-111.15625
3324,44.96875,-111.09375
3325,44.96875,-111.03125
3326,44.96875,-110.96875
3327,44.96875,-110.90625
3328,44.96875,-110.84375
3329,44.96875,-110.78125
3330,44.96875,-110.71875
3331,44.96875,-110.65625
3332,44.96875,-110.59375
3333,44.96875,-110.53125
3334,44.96875,-110.46875
3335,44.96875,-110.40625
3336,44.96875,-110.34375
3337,44.96875,-110.28125
3338,44.96875,-110.21875
3339,44.96875,-110.15625
3340,44.96875,-110.09375
3341,44.96875,-110.03125
3342,44.96875,-109.96875
3343,44.96875,-109.90625
3344,44.96875,-109.84375
3345,44.96875,-109.78125
3346,44.96875,-109.71875
3347,44.96875,-109.65625
3348,44.96875,-109.59375
3349,44.96875,-109.53125
3350,44.96875,-109.46875
3351,44.96875,-109.40625
3352,44.96875,-109.34375
3353,45.03125,-116.96875
3354,45.03125,-116.90625
3355,45.03125,-116.84375
3356,45.03125,-116.78125
3357,45.03125,-116.71875
3358,45.03125,-116.65625
3359,45.03125,-116.59375
3360,45.03125,-116.53125
3361,45.03125,-116.46875
3362,45.03125,-116.40625
3363,45.03125,-116.34375
3364,45.03125,-116.28125
3365,45.03125,-116.21875
3366,45.03125,-116.15625
3367,45.03125,-116.09375
3368,45.03125,-116.03125
3369,45.03125,-115.96875
3370,45.03125,-115.90625
3371,45.03125,-115.84375
3372,45.03125,-115.78125
3373,45.03125,-115.71875
3374,45.03125,-115.65625
3375,45.03125,-115.59375
3376,45.03125,-115.53125
3377,45.03125,-115.46875
3378,45.03125,-115.40625
3379,45.03125,-115.34375
3380,45.03125,-115.28125
3381,45.03125,-115.21875
3382,45.03125,-115.15625
3383,45.03125,-115.09375
3384,45.03125,-115.03125
3385,45.03125,-114.96875
3386,45.03125,-114.90625
3387,45.03125,-114.84375
3388,45.03125,-114.78125
3389,45.03125,-114.71875
3390,45.03125,-114.65625
3391,45.03125,-114.59375
3392,45.03125,-114.53125
3393,45.03125,-114.46875
3394,45.03125,-114.40625
3395,45.03125,-114.34375
3396,45.03125,-114.28125
3397,45.03125,-114.21875
3398,45.03125,-114.15625
3399,45.03125,-114.09375
3400,45.03125,-114.03125
3401,45.03125,-113.96875
3402,45.03125,-113.90625
3403,45.03125,-113.84375
3404,45.03125,-113.78125
3405,45.03125,-113.53125
3406,45.03125,-113.46875
3407,45.03125,-113.40625
3408,45.03125,-113.34375
3409,45.03125,-112.71875
3410,45.03125,-112.65625
3411,45.03125,-112.59375
3412,45.03125,-112.34375
3413,45.03125,-112.28125
3414,45.03125,-112.03125
3415,45.03125,-111.96875
3416,45.03125,-111.90625
3417,45.03125,-111.84375
3418,45.03125,-111.78125
3419,45.03125,-111.71875
3420,45.03125,-111.59375
3421,45.03125,-111.53125
3422,45.03125,-111.46875
3423,45.03125,-111.40625
3424,45.03125,-111.34375
3425,45.03125,-111.28125
3426,45.03125,-111.21875
3427,45.03125,-111.15625
3428,45.03125,-111.09375
3429,45.03125,-111.03125
3430,45.03125,-110.96875
3431,45.03125,-110.90625
3432,45.03125,-110.84375
3433,45.03125,-110.78125
3434,45.03125,-110.65625
3435,45.03125,-110.59375
3436,45.03125,-110.53125
3437,45.03125,-110.46875
3438,45.03125,-110.40625
3439,45.03125,-110.34375
3440,45.03125,-110.28125
3441,45.03125,-110.21875
3442,45.03125,-110.15625
3443,45.03125,-110.09375
3444,45.03125,-110.03125
3445,45.03125,-109.96875
3446,45.03125,-109.90625
3447,45.03125,-109.84375
3448,45.03125,-109.78125
3449,45.03125,-109.71875
3450,45.03125,-109.65625
3451,45.03125,-109.59375
3452,45.03125,-109.53125
3453,45.03125,-109.46875
3454,45.03125,-109.40625
3455,45.03125,-109.34375
3456,45.03125,-109.28125
3457,45.09375,-116.96875
3458,45.09375,-116.90625
3459,45.09375,-116.84375
3460,45.09375,-116.71875
3461,45.09375,-116.65625
3462,45.09375,-116.59375
3463,45.09375,-116.53125
3464,45.09375,-116.46875
3465,45.09375,-116.40625
3466,45.09375,-116.34375
3467,45.09375,-116.28125
3468,45.09375,-116.21875
3469,45.09375,-116.15625
3470,45.09375,-116.09375
3471,45.09375,-116.03125
3472,45.09375,-115.96875
3473,45.09375,-115.90625
3474,45.09375,-115.84375
3475,45.09375,-115.78125
3476,45.09375,-115.71875
3477,45.09375,-115.65625
3478,45.09375,-115.59375
3479,45.09375,-115.53125
3480,45.09375,-115.46875
3481,45.09375,-115.40625
3482,45.09375,-115.34375
3483,45.09375,-115.28125
3484,45.09375,-115.21875
3485,45.09375,-115.15625
3486,45.09375,-115.09375
3487,45.09375,-115.03125
3488,45.09375,-114.96875
3489,45.09375,-114.90625
3490,45.09375,-114.84375
3491,45.09375,-114.78125
3492,45.09375,-114.71875
3493,45.09375,-114.65625
3494,45.09375,-114.59375
3495,45.09375,-114.53125
3496,45.09375,-114.46875
3497,45.09375,-114.40625
3498,45.09375,-114.34375
3499,45.09375,-114.28125
3500,45.09375,-114.21875
3501,45.09375,-114.15625
3502,45.09375,-114.09375
3503,45.09375,-114.03125
3504,45.09375,-113.96875
3505,45.09375,-113.59375
3506,45.09375,-113.53125
3507,45.09375,-113.46875
3508,45.09375,-113.40625
3509,45.09375,-113.34375
3510,45.09375,-113.28125
3511,45.09375,-112.46875
3512,45.09375,-112.40625
3513,45.09375,-112.34375
3514,45.09375,-111.96875
3515,45.09375,-111.90625
3516,45.09375,-111.84375
3517,45.09375,-111.78125
3518,45.09375,-111.53125
3519,45.09375,-111.46875
3520,45.09375,-111.40625
3521,45.09375,-111.34375
3522,45.09375,-111.28125
3523,45.09375,-111.21875
3524,45.09375,-111.15625
3525,45.09375,-111.09375
3526,45.09375,-111.03125
3527,45.09375,-110.96875
3528,45.09375,-110.90625
3529,45.09375,-110.84375
3530,45.09375,-110.71875
3531,45.09375,-110.65625
3532,45.09375,-110.59375
3533,45.09375,-110.53125
3534,45.09375,-110.46875
3535,45.09375,-110.40625
3536,45.09375,-110.34375
3537,45.09375,-110.28125
3538,45.09375,-110.21875
3539,45.09375,-110.15625
3540,45.09375,-110.09375
3541,45.09375,-110.03125
3542,45.09375,-109.96875
3543,45.09375,-109.90625
3544,45.09375,-109.84375
3545,45.09375,-109.78125
3546,45.09375,-109.71875
3547,45.09375,-109.65625
3548,45.09375,-109.59375
3549,45.09375,-109.53125
3550,45.09375,-109.46875
3551,45.09375,-109.40625
3552,45.09375,-109.34375
3553,45.09375,-109.28125
3554,45.15625,-116.96875
3555,45.15625,-116.90625
3556,45.15625,-116.84375
3557,45.15625,-116.78125
3558,45.15625,-116.71875
3559,45.15625,-116.65625
3560,45.15625,-116.59375
3561,45.15625,-116.53125
3562,45.15625,-116.46875
3563,45.15625,-116.40625
3564,45.15625,-116.34375
3565,45.15625,-116.28125
3566,45.15625,-116.21875
3567,45.15625,-116.15625
3568,45.15625,-116.09375
3569,45.15625,-116.03125
3570,45.15625,-115.96875
3571,45.15625,-115.90625
3572,45.15625,-115.84375
3573,45.15625,-115.78125
3574,45.15625,-115.71875
3575,45.15625,-115.65625
3576,45.15625,-115.59375
3577,45.15625,-115.53125
3578,45.15625,-115.46875
3579,45.15625,-115.40625
3580,45.15625,-115.34375
3581,45.15625,-115.28125
3582,45.15625,-115.21875
3583,45.15625,-115.15625
3584,45.15625,-115.09375
3585,45.15625,-115.03125
3586,45.15625,-114.96875
3587,45.15625,-114.90625
3588,45.15625,-114.84375
3589,45.15625,-114.78125
3590,45.15625,-114.71875
3591,45.15625,-114.65625
3592,45.15625,-114.59375
3593,45.15625,-114.53125
3594,45.15625,-114.46875
3595,45.15625,-114.40625
3596,45.15625,-114.34375
3597,45.15625,-114.28125
3598,45.15625,-114.21875
3599,45.15625,-114.15625
3600,45.15625,-114.09375
3601,45.15625,-114.03125
3602,45.15625,-113.96875
3603,45.15625,-113.65625
3604,45.15625,-113.59375
3605,45.15625,-113.53125
3606,45.15625,-113.46875
3607,45.15625,-113.40625
3608,45.15625,-113.34375
3609,45.15625,-113.28125
3610,45.15625,-113.21875
3611,45.15625,-112.46875
3612,45.15625,-112.40625
3613,45.15625,-112.34375
3614,45.15625,-112.03125
3615,45.15625,-111.96875
3616,45.15625,-111.90625
3617,45.15625,-111.84375
3618,45.15625,-111.78125
3619,45.15625,-111.53125
3620,45.15625,-111.46875
3621,45.15625,-111.40625
3622,45.15625,-111.34375
3623,45.15625,-111.28125
3624,45.15625,-111.21875
3625,45.15625,-111.15625
3626,45.15625,-111.09375
3627,45.15625,-111.03125
3628,45.15625,-110.96875
3629,45.15625,-110.90625
3630,45.15625,-110.84375
3631,45.15625,-110.71875
3632,45.15625,-110.65625
3633,45.15625,-110.59375
3634,45.15625,-110.53125
3635,45.15625,-110.46875
3636,45.15625,-110.40625
3637,45.15625,-110.34375
3638,45.15625,-110.28125
3639,45.15625,-110.21875
3640,45.15625,-110.15625
3641,45.15625,-110.09375
3642,45.15625,-110.03125
3643,45.15625,-109.96875
3644,45.15625,-109.90625
3645,45.15625,-109.84375
3646,45.15625,-109.78125
3647,45.15625,-109.71875
3648,45.15625,-109.65625
3649,45.15625,-109.59375
3650,45.15625,-109.53125
3651,45.15625,-109.46875
3652,45.15625,-109.40625
3653,45.15625,-109.34375
3654,45.15625,-109.28125
3655,45.21875,-116.96875
3656,45.21875,-116.90625
3657,45.21875,-116.84375
3658,45.21875,-116.78125
3659,45.21875,-116.71875
3660,45.21875,-116.65625
3661,45.21875,-116.59375
3662,45.21875,-116.53125
3663,45.21875,-116.46875
3664,45.21875,-116.40625
3665,45.21875,-116.34375
3666,45.21875,-116.28125
3667,45.21875,-116.21875
3668,45.21875,-116.15625
3669,45.21875,-116.09375
3670,45.21875,-116.03125
3671,45.21875,-115.96875
3672,45.21875,-115.90625
3673,45.21875,-115.84375
3674,45.21875,-115.78125
3675,45.21875,-115.71875
3676,45.21875,-115.65625
3677,45.21875,-115.59375
3678,45.21875,-115.53125
3679,45.21875,-115.46875
3680,45.21875,-115.40625
3681,45.21875,-115.34375
3682,45.21875,-115.28125
3683,45.21875,-115.21875
3684,45.21875,-115.15625
3685,45.21875,-115.09375
3686,45.21875,-115.03125
3687,45.21875,-114.96875
3688,45.21875,-114.90625
3689,45.21875,-114.84375
3690,45.21875,-114.78125
3691,45.21875,-114.71875
3692,45.21875,-114.65625
3693,45.21875,-114.59375
3694,45.21875,-114.53125
3695,45.21875,-114.46875
3696,45.21875,-114.40625
3697,45.21875,-114.34375
3698,45.21875,-114.28125
3699,45.21875,-114.21875
3700,45.21875,-114.15625
3701,45.21875,-114.09375
3702,45.21875,-114.03125
3703,45.21875,-113.96875
3704,45.21875,-113.78125
3705,45.21875,-113.71875
3706,45.21875,-113.65625
3707,45.21875,-113.59375
3708,45.21875,-113.53125
3709,45.21875,-113.46875
3710,45.21875,-113.40625
3711,45.21875,-113.34375
3712,45.21875,-113.28125
3713,45.21875,-113.21875
3714,45.21875,-113.15625
3715,45.21875,-112.96875
3716,45.21875,-112.34375
3717,45.21875,-112.28125
3718,45.21875,-112.21875
3719,45.21875,-112.03125
3720,45.21875,-111.96875
3721,45.21875,-111.90625
3722,45.21875,-111.84375
3723,45.21875,-111.59375
3724,45.21875,-111.53125
3725,45.21875,-111.46875
3726,45.21875,-111.40625
3727,45.21875,-111.34375
3728,45.21875,-111.28125
3729,45.21875,-111.21875
3730,45.21875,-111.15625
3731,45.21875,-111.09375
3732,45.21875,-111.03125
3733,45.21875,-110.96875
3734,45.21875,-110.84375
3735,45.21875,-110.78125
3736,45.21875,-110.71875
3737,45.21875,-110.65625
3738,45.21875,-110.59375
3739,45.21875,-110.53125
3740,45.21875,-110.46875
3741,45.21875,-110.40625
3742,45.21875,-110.34375
3743,45.21875,-110.28125
3744,45.21875,-110.21875
3745,45.21875,-110.15625
3746,45.21875,-110.09375
3747,45.21875,-110.03125
3748,45.21875,-109.96875
3749,45.21875,-109.90625
3750,45.21875,-109.84375
3751,45.21875,-109.78125
3752,45.21875,-109.71875
3753,45.21875,-109.65625
3754,45.21875,-109.59375
3755,45.21875,-109.53125
3756,45.21875,-109.46875
3757,45.21875,-109.40625
3758,45.21875,-109.34375
3759,45.28125,-116.96875
3760,45.28125,-116.90625
3761,45.28125,-116.84375
3762,45.28125,-116.78125
3763,45.28125,-116.71875
3764,45.28125,-116.65625
3765,45.28125,-116.59375
3766,45.28125,-116.53125
3767,45.28125,-116.46875
3768,45.28125,-116.40625
3769,45.28125,-116.34375
3770,45.28125,-116.28125
3771,45.28125,-116.21875
3772,45.28125,-116.15625
3773,45.28125,-116.09375
3774,45.28125,-116.03125
3775,45.28125,-115.96875
3776,45.28125,-115.90625
3777,45.28125,-115.84375
3778,45.28125,-115.78125
3779,45.28125,-115.71875
3780,45.28125,-115.65625
3781,45.28125,-115.59375
3782,45.28125,-115.53125
3783,45.28125,-115.46875
3784,45.28125,-115.40625
3785,45.28125,-115.34375
3786,45.28125,-115.28125
3787,45.28125,-115.21875
3788,45.28125,-115.15625
3789,45.28125,-115.09375
3790,45.28125,-115.03125
3791,45.28125,-114.96875
3792,45.28125,-114.90625
3793,45.28125,-114.84375
3794,45.28125,-114.78125
3795,45.28125,-114.71875
3796,45.28125,-114.65625
3797,45.28125,-114.59375
3798,45.28125,-114.53125
3799,45.28125,-114.46875
3800,45.28125,-114.40625
3801,45.28125,-114.34375
3802,45.28125,-114.28125
3803,45.28125,-114.21875
3804,45.28125,-114.15625
3805,45.28125,-114.09375
3806,45.28125,-114.03125
3807,45.28125,-113.96875
3808,45.28125,-113.78125
3809,45.28125,-113.71875
3810,45.28125,-113.65625
3811,45.28125,-113.59375
3812,45.28125,-113.53125
3813,45.28125,-113.46875
3814,45.28125,-113.40625
3815,45.28125,-113.34375
3816,45.28125,-113.28125
3817,45.28125,-113.21875
3818,45.28125,-113.15625
3819,45.28125,-112.96875
3820,45.28125,-112.34375
3821,45.28125,-112.28125
3822,45.28125,-112.21875
3823,45.28125,-112.15625
3824,45.28125,-111.96875
3825,45.28125,-111.90625
3826,45.28125,-111.59375
3827,45.28125,-111.53125
3828,45.28125,-111.46875
3829,45.28125,-111.40625
3830,45.28125,-111.34375
3831,45.28125,-111.28125
3832,45.28125,-111.21875
3833,45.28125,-111.15625
3834,45.28125,-111.09375
3835,45.28125,-111.03125
3836,45.28125,-110.96875
3837,45.28125,-110.90625
3838,45.28125,-110.71875
3839,45.28125,-110.65625
3840,45.28125,-110.59375
3841,45.28125,-110.53125
3842,45.28125,-110.46875
3843,45.28125,-110.40625
3844,45.28125,-110.34375
3845,45.28125,-110.28125
3846,45.28125,-110.21875
3847,45.28125,-110.15625
3848,45.28125,-110.09375
3849,45.28125,-110.03125
3850,45.28125,-109.96875
3851,45.28125,-109.90625
3852,45.28125,-109.84375
3853,45.28125,-109.78125
3854,45.28125,-109.71875
3855,45.28125,-109.65625
3856,45.28125,-109.59375
3857,45.34375,-116.96875
3858,45.34375,-116.90625
3859,45.34375,-116.84375
3860,45.34375,-116.78125
3861,45.34375,-116.71875
3862,45.34375,-116.65625
3863,45.34375,-116.59375
3864,45.34375,-116.53125
3865,45.34375,-116.46875
3866,45.34375,-116.40625
3867,45.34375,-116.28125
3868,45.34375,-116.21875
3869,45.34375,-116.15625
3870,45.34375,-116.09375
3871,45.34375,-116.03125
3872,45.34375,-115.96875
3873,45.34375,-115.90625
3874,45.34375,-115.84375
3875,45.34375,-115.78125
3876,45.34375,-115.71875
3877,45.34375,-115.65625
3878,45.34375,-115.59375
3879,45.34375,-115.53125
3880,45.34375,-115.46875
3881,45.34375,-115.40625
3882,45.34375,-115.34375
3883,45.34375,-115.28125
3884,45.34375,-115.21875
3885,45.34375,-115.15625
3886,45.34375,-115.09375
3887,45.34375,-115.03125
3888,45.34375,-114.96875
3889,45.34375,-114.90625
3890,45.34375,-114.84375
3891,45.34375,-114.78125
3892,45.34375,-114.71875
3893,45.34375,-114.65625
3894,45.34375,-114.59375
3895,45.34375,-114.53125
3896,45.34375,-114.46875
3897,45.34375,-114.40625
3898,45.34375,-114.34375
3899,45.34375,-114.28125
3900,45.34375,-114.21875
3901,45.34375,-114.15625
3902,45.34375,-114.09375
3903,45.34375,-114.03125
3904,45.34375,-113.96875
3905,45.34375,-113.84375
3906,45.34375,-113.78125
3907,45.34375,-113.71875
3908,45.34375,-113.65625
3909,45.34375,-113.59375
3910,45.34375,-113.53125
3911,45.34375,-113.46875
3912,45.34375,-113.40625
3913,45.34375,-113.34375
3914,45.34375,-113.28125
3915,45.34375,-113.21875
3916,45.34375,-113.15625
3917,45.34375,-113.09375
3918,45.34375,-113.03125
3919,45.34375,-112.96875
3920,45.34375,-112.90625
3921,45.34375,-112.84375
3922,45.34375,-112.21875
3923,45.34375,-111.90625
3924,45.34375,-111.59375
3925,45.34375,-111.53125
