,lat_lowercolorado,lon_lowercolorado
1063,32.34375,-109.96875
1064,32.34375,-109.90625
1065,32.34375,-109.84375
1066,32.34375,-109.78125
1067,32.34375,-109.71875
1068,32.34375,-109.65625
1069,32.34375,-109.59375
1070,32.34375,-109.53125
1071,32.34375,-109.46875
1072,32.34375,-109.40625
1073,32.34375,-109.34375
1074,32.34375,-109.28125
1075,32.34375,-109.21875
1076,32.34375,-109.15625
1077,32.34375,-109.09375
1078,32.34375,-109.03125
1079,32.34375,-108.96875
1080,32.34375,-108.90625
1081,32.34375,-108.84375
1082,32.34375,-108.78125
1083,32.34375,-108.71875
1084,32.34375,-108.65625
1085,32.34375,-108.59375
1086,32.34375,-108.53125
1087,32.34375,-108.46875
1088,32.34375,-108.40625
1089,32.34375,-108.34375
1090,32.34375,-108.28125
1091,32.40625,-114.59375
1092,32.40625,-114.53125
1093,32.40625,-114.46875
1094,32.40625,-114.40625
1095,32.40625,-114.34375
1096,32.40625,-114.28125
1097,32.40625,-114.21875
1098,32.40625,-114.15625
1099,32.40625,-114.09375
1100,32.40625,-114.03125
1101,32.40625,-113.96875
1102,32.40625,-113.90625
1103,32.40625,-113.84375
1104,32.40625,-113.78125
1105,32.40625,-113.71875
1106,32.40625,-113.65625
1107,32.40625,-113.59375
1108,32.40625,-113.53125
1109,32.40625,-113.46875
1110,32.40625,-113.40625
1111,32.40625,-113.34375
1112,32.40625,-113.28125
1113,32.40625,-113.21875
1114,32.40625,-113.15625
1115,32.40625,-113.09375
1116,32.40625,-113.03125
1117,32.40625,-112.96875
1118,32.40625,-112.90625
1119,32.40625,-112.84375
1120,32.40625,-112.78125
1121,32.40625,-112.71875
1122,32.40625,-112.65625
1123,32.40625,-112.59375
1124,32.40625,-112.53125
1125,32.40625,-112.46875
1126,32.40625,-112.40625
1127,32.40625,-112.34375
1128,32.40625,-112.28125
1129,32.40625,-112.21875
1130,32.40625,-112.15625
1131,32.40625,-112.09375
1132,32.40625,-112.03125
1133,32.40625,-111.96875
1134,32.40625,-111.90625
1135,32.40625,-111.84375
1136,32.40625,-111.78125
1137,32.40625,-111.71875
1138,32.40625,-111.65625
1139,32.40625,-111.59375
1140,32.40625,-111.53125
1141,32.40625,-111.46875
1142,32.40625,-111.40625
1143,32.40625,-111.34375
1144,32.40625,-111.28125
1145,32.40625,-111.21875
1146,32.40625,-111.15625
1147,32.40625,-111.09375
1148,32.40625,-111.03125
1149,32.40625,-110.96875
1150,32.40625,-110.90625
1151,32.40625,-110.84375
1152,32.40625,-110.78125
1153,32.40625,-110.71875
1154,32.40625,-110.65625
1155,32.40625,-110.59375
1156,32.40625,-110.53125
1157,32.40625,-110.46875
1158,32.40625,-110.40625
1159,32.40625,-110.34375
1160,32.40625,-110.28125
1161,32.40625,-110.21875
1162,32.40625,-110.15625
1163,32.40625,-110.09375
1164,32.40625,-110.03125
1165,32.40625,-109.96875
1166,32.40625,-109.90625
1167,32.40625,-109.84375
1168,32.40625,-109.78125
1169,32.40625,-109.71875
1170,32.40625,-109.65625
1171,32.40625,-109.59375
1172,32.40625,-109.53125
1173,32.40625,-109.46875
1174,32.40625,-109.40625
1175,32.40625,-109.34375
1176,32.40625,-109.28125
1177,32.40625,-109.21875
1178,32.40625,-109.15625
1179,32.40625,-109.09375
1180,32.40625,-109.03125
1181,32.40625,-108.96875
1182,32.40625,-108.90625
1183,32.40625,-108.84375
1184,32.40625,-108.78125
1185,32.40625,-108.71875
1186,32.40625,-108.65625
1187,32.40625,-108.59375
1188,32.40625,-108.53125
1189,32.40625,-108.46875
1190,32.40625,-108.40625
1191,32.40625,-108.34375
1192,32.40625,-108.28125
1193,32.46875,-114.59375
1194,32.46875,-114.53125
1195,32.46875,-114.46875
1196,32.46875,-114.40625
1197,32.46875,-114.34375
1198,32.46875,-114.28125
1199,32.46875,-114.21875
1200,32.46875,-114.15625
1201,32.46875,-114.09375
1202,32.46875,-114.03125
1203,32.46875,-113.96875
1204,32.46875,-113.90625
1205,32.46875,-113.84375
1206,32.46875,-113.78125
1207,32.46875,-113.71875
1208,32.46875,-113.65625
1209,32.46875,-113.59375
1210,32.46875,-113.53125
1211,32.46875,-113.46875
1212,32.46875,-113.40625
1213,32.46875,-113.34375
1214,32.46875,-113.28125
1215,32.46875,-113.21875
1216,32.46875,-113.15625
1217,32.46875,-113.09375
1218,32.46875,-113.03125
1219,32.46875,-112.96875
1220,32.46875,-112.90625
1221,32.46875,-112.84375
1222,32.46875,-112.78125
1223,32.46875,-112.71875
1224,32.46875,-112.65625
1225,32.46875,-112.59375
1226,32.46875,-112.53125
1227,32.46875,-112.46875
1228,32.46875,-112.40625
1229,32.46875,-112.34375
1230,32.46875,-112.28125
1231,32.46875,-112.21875
1232,32.46875,-112.15625
1233,32.46875,-112.09375
1234,32.46875,-112.03125
1235,32.46875,-111.96875
1236,32.46875,-111.90625
1237,32.46875,-111.84375
1238,32.46875,-111.78125
1239,32.46875,-111.71875
1240,32.46875,-111.65625
1241,32.46875,-111.59375
1242,32.46875,-111.53125
1243,32.46875,-111.46875
1244,32.46875,-111.40625
1245,32.46875,-111.34375
1246,32.46875,-111.28125
1247,32.46875,-111.21875
1248,32.46875,-111.15625
1249,32.46875,-111.09375
1250,32.46875,-111.03125
1251,32.46875,-110.96875
1252,32.46875,-110.90625
1253,32.46875,-110.84375
1254,32.46875,-110.78125
1255,32.46875,-110.71875
1256,32.46875,-110.65625
1257,32.46875,-110.59375
1258,32.46875,-110.53125
1259,32.46875,-110.46875
1260,32.46875,-110.40625
1261,32.46875,-110.34375
1262,32.46875,-110.28125
1263,32.46875,-110.21875
1264,32.46875,-110.15625
1265,32.46875,-110.09375
1266,32.46875,-110.03125
1267,32.46875,-109.96875
1268,32.46875,-109.90625
1269,32.46875,-109.84375
1270,32.46875,-109.78125
1271,32.46875,-109.71875
1272,32.46875,-109.65625
1273,32.46875,-109.59375
1274,32.46875,-109.53125
1275,32.46875,-109.46875
1276,32.46875,-109.40625
1277,32.46875,-109.34375
1278,32.46875,-109.28125
1279,32.46875,-109.21875
1280,32.46875,-109.15625
1281,32.46875,-109.09375
1282,32.46875,-109.03125
1283,32.46875,-108.96875
1284,32.46875,-108.90625
1285,32.46875,-108.84375
1286,32.46875,-108.78125
1287,32.46875,-108.71875
1288,32.46875,-108.65625
1289,32.46875,-108.59375
1290,32.46875,-108.53125
1291,32.46875,-108.46875
1292,32.46875,-108.40625
1293,32.46875,-108.34375
1294,32.53125,-114.71875
1295,32.53125,-114.65625
1296,32.53125,-114.59375
1297,32.53125,-114.53125
1298,32.53125,-114.46875
1299,32.53125,-114.40625
1300,32.53125,-114.34375
1301,32.53125,-114.28125
1302,32.53125,-114.21875
1303,32.53125,-114.15625
1304,32.53125,-114.09375
1305,32.53125,-114.03125
1306,32.53125,-113.96875
1307,32.53125,-113.90625
1308,32.53125,-113.84375
1309,32.53125,-113.78125
1310,32.53125,-113.71875
1311,32.53125,-113.65625
1312,32.53125,-113.59375
1313,32.53125,-113.53125
1314,32.53125,-113.46875
1315,32.53125,-113.40625
1316,32.53125,-113.34375
1317,32.53125,-113.28125
1318,32.53125,-113.21875
1319,32.53125,-113.15625
1320,32.53125,-113.09375
1321,32.53125,-113.03125
1322,32.53125,-112.96875
1323,32.53125,-112.90625
1324,32.53125,-112.84375
1325,32.53125,-112.78125
1326,32.53125,-112.71875
1327,32.53125,-112.65625
1328,32.53125,-112.59375
1329,32.53125,-112.53125
1330,32.53125,-112.46875
1331,32.53125,-112.40625
1332,32.53125,-112.34375
1333,32.53125,-112.28125
1334,32.53125,-112.21875
1335,32.53125,-112.15625
1336,32.53125,-112.09375
1337,32.53125,-112.03125
1338,32.53125,-111.96875
1339,32.53125,-111.90625
1340,32.53125,-111.84375
1341,32.53125,-111.78125
1342,32.53125,-111.71875
1343,32.53125,-111.65625
1344,32.53125,-111.59375
1345,32.53125,-111.53125
1346,32.53125,-111.46875
1347,32.53125,-111.40625
1348,32.53125,-111.34375
1349,32.53125,-111.28125
1350,32.53125,-111.21875
1351,32.53125,-111.15625
1352,32.53125,-111.09375
1353,32.53125,-111.03125
1354,32.53125,-110.96875
1355,32.53125,-110.90625
1356,32.53125,-110.84375
1357,32.53125,-110.78125
1358,32.53125,-110.71875
1359,32.53125,-110.65625
1360,32.53125,-110.59375
1361,32.53125,-110.53125
1362,32.53125,-110.46875
1363,32.53125,-110.40625
1364,32.53125,-110.34375
1365,32.53125,-110.28125
1366,32.53125,-110.21875
1367,32.53125,-110.15625
1368,32.53125,-110.09375
1369,32.53125,-110.03125
1370,32.53125,-109.96875
1371,32.53125,-109.90625
1372,32.53125,-109.84375
1373,32.53125,-109.78125
1374,32.53125,-109.71875
1375,32.53125,-109.65625
1376,32.53125,-109.59375
1377,32.53125,-109.53125
1378,32.53125,-109.46875
1379,32.53125,-109.40625
1380,32.53125,-109.34375
1381,32.53125,-109.28125
1382,32.53125,-109.21875
1383,32.53125,-109.15625
1384,32.53125,-109.09375
1385,32.53125,-109.03125
1386,32.53125,-108.96875
1387,32.53125,-108.90625
1388,32.53125,-108.84375
1389,32.53125,-108.78125
1390,32.53125,-108.71875
1391,32.53125,-108.65625
1392,32.53125,-108.59375
1393,32.53125,-108.53125
1394,32.53125,-108.46875
1395,32.59375,-114.71875
1396,32.59375,-114.65625
1397,32.59375,-114.59375
1398,32.59375,-114.53125
1399,32.59375,-114.46875
1400,32.59375,-114.40625
1401,32.59375,-114.34375
1402,32.59375,-114.28125
1403,32.59375,-114.21875
1404,32.59375,-114.15625
1405,32.59375,-114.09375
1406,32.59375,-114.03125
1407,32.59375,-113.96875
1408,32.59375,-113.90625
1409,32.59375,-113.84375
1410,32.59375,-113.78125
1411,32.59375,-113.71875
1412,32.59375,-113.65625
1413,32.59375,-113.59375
1414,32.59375,-113.53125
1415,32.59375,-113.46875
1416,32.59375,-113.40625
1417,32.59375,-113.34375
1418,32.59375,-113.28125
1419,32.59375,-113.21875
1420,32.59375,-113.15625
1421,32.59375,-113.09375
1422,32.59375,-113.03125
1423,32.59375,-112.96875
1424,32.59375,-112.90625
1425,32.59375,-112.84375
1426,32.59375,-112.78125
1427,32.59375,-112.71875
1428,32.59375,-112.65625
1429,32.59375,-112.59375
1430,32.59375,-112.53125
1431,32.59375,-112.46875
1432,32.59375,-112.40625
1433,32.59375,-112.34375
1434,32.59375,-112.28125
1435,32.59375,-112.21875
1436,32.59375,-112.15625
1437,32.59375,-112.09375
1438,32.59375,-112.03125
1439,32.59375,-111.96875
1440,32.59375,-111.90625
1441,32.59375,-111.84375
1442,32.59375,-111.78125
1443,32.59375,-111.71875
1444,32.59375,-111.65625
1445,32.59375,-111.59375
1446,32.59375,-111.53125
1447,32.59375,-111.46875
1448,32.59375,-111.40625
1449,32.59375,-111.34375
1450,32.59375,-111.28125
1451,32.59375,-111.21875
1452,32.59375,-111.15625
1453,32.59375,-111.09375
1454,32.59375,-111.03125
1455,32.59375,-110.96875
1456,32.59375,-110.90625
1457,32.59375,-110.84375
1458,32.59375,-110.78125
1459,32.59375,-110.71875
1460,32.59375,-110.65625
1461,32.59375,-110.59375
1462,32.59375,-110.53125
1463,32.59375,-110.46875
1464,32.59375,-110.40625
1465,32.59375,-110.34375
1466,32.59375,-110.28125
1467,32.59375,-110.21875
1468,32.59375,-110.15625
1469,32.59375,-110.09375
1470,32.59375,-110.03125
1471,32.59375,-109.96875
1472,32.59375,-109.90625
1473,32.59375,-109.84375
1474,32.59375,-109.78125
1475,32.59375,-109.71875
1476,32.59375,-109.65625
1477,32.59375,-109.59375
1478,32.59375,-109.53125
1479,32.59375,-109.46875
1480,32.59375,-109.40625
1481,32.59375,-109.34375
1482,32.59375,-109.28125
1483,32.59375,-109.21875
1484,32.59375,-109.15625
1485,32.59375,-109.09375
1486,32.59375,-109.03125
1487,32.59375,-108.96875
1488,32.59375,-108.90625
1489,32.59375,-108.84375
1490,32.59375,-108.78125
1491,32.59375,-108.71875
1492,32.59375,-108.65625
1493,32.59375,-108.59375
1494,32.59375,-108.53125
1495,32.59375,-108.46875
1496,32.65625,-114.71875
1497,32.65625,-114.65625
1498,32.65625,-114.59375
1499,32.65625,-114.53125
1500,32.65625,-114.46875
1501,32.65625,-114.40625
1502,32.65625,-114.34375
1503,32.65625,-114.28125
1504,32.65625,-114.21875
1505,32.65625,-114.15625
1506,32.65625,-114.09375
1507,32.65625,-114.03125
1508,32.65625,-113.96875
1509,32.65625,-113.90625
1510,32.65625,-113.84375
1511,32.65625,-113.78125
1512,32.65625,-113.71875
1513,32.65625,-113.65625
1514,32.65625,-113.59375
1515,32.65625,-113.53125
1516,32.65625,-113.46875
1517,32.65625,-113.40625
1518,32.65625,-113.34375
1519,32.65625,-113.28125
1520,32.65625,-113.21875
1521,32.65625,-113.15625
1522,32.65625,-113.09375
1523,32.65625,-113.03125
1524,32.65625,-112.96875
1525,32.65625,-112.90625
1526,32.65625,-112.84375
1527,32.65625,-112.78125
1528,32.65625,-112.71875
1529,32.65625,-112.65625
1530,32.65625,-112.59375
1531,32.65625,-112.53125
1532,32.65625,-112.46875
1533,32.65625,-112.40625
1534,32.65625,-112.34375
1535,32.65625,-112.28125
1536,32.65625,-112.21875
1537,32.65625,-112.15625
1538,32.65625,-112.09375
1539,32.65625,-112.03125
1540,32.65625,-111.96875
1541,32.65625,-111.90625
1542,32.65625,-111.84375
1543,32.65625,-111.78125
1544,32.65625,-111.71875
1545,32.65625,-111.65625
1546,32.65625,-111.59375
1547,32.65625,-111.53125
1548,32.65625,-111.46875
1549,32.65625,-111.40625
1550,32.65625,-111.34375
1551,32.65625,-111.28125
1552,32.65625,-111.21875
1553,32.65625,-111.15625
1554,32.65625,-111.09375
1555,32.65625,-111.03125
1556,32.65625,-110.96875
1557,32.65625,-110.90625
1558,32.65625,-110.84375
1559,32.65625,-110.78125
1560,32.65625,-110.71875
1561,32.65625,-110.65625
1562,32.65625,-110.59375
1563,32.65625,-110.53125
1564,32.65625,-110.46875
1565,32.65625,-110.40625
1566,32.65625,-110.34375
1567,32.65625,-110.28125
1568,32.65625,-110.21875
1569,32.65625,-110.15625
1570,32.65625,-110.09375
1571,32.65625,-110.03125
1572,32.65625,-109.96875
1573,32.65625,-109.90625
1574,32.65625,-109.78125
1575,32.65625,-109.71875
1576,32.65625,-109.65625
1577,32.65625,-109.59375
1578,32.65625,-109.53125
1579,32.65625,-109.46875
1580,32.65625,-109.40625
1581,32.65625,-109.34375
1582,32.65625,-109.28125
1583,32.65625,-109.21875
1584,32.65625,-109.15625
1585,32.65625,-109.09375
1586,32.65625,-109.03125
1587,32.65625,-108.96875
1588,32.65625,-108.90625
1589,32.65625,-108.84375
1590,32.65625,-108.78125
1591,32.65625,-108.71875
1592,32.65625,-108.65625
1593,32.65625,-108.59375
1594,32.65625,-108.53125
1595,32.65625,-108.46875
1596,32.65625,-108.40625
1597,32.65625,-108.34375
1598,32.71875,-114.71875
1599,32.71875,-114.65625
1600,32.71875,-114.59375
1601,32.71875,-114.53125
1602,32.71875,-114.46875
1603,32.71875,-114.40625
1604,32.71875,-114.34375
1605,32.71875,-114.28125
1606,32.71875,-114.21875
1607,32.71875,-114.15625
1608,32.71875,-114.09375
1609,32.71875,-114.03125
1610,32.71875,-113.96875
1611,32.71875,-113.90625
1612,32.71875,-113.84375
1613,32.71875,-113.78125
1614,32.71875,-113.71875
1615,32.71875,-113.65625
1616,32.71875,-113.59375
1617,32.71875,-113.53125
1618,32.71875,-113.46875
1619,32.71875,-113.40625
1620,32.71875,-113.34375
1621,32.71875,-113.28125
1622,32.71875,-113.21875
1623,32.71875,-113.15625
1624,32.71875,-113.09375
1625,32.71875,-113.03125
1626,32.71875,-112.96875
1627,32.71875,-112.90625
1628,32.71875,-112.84375
1629,32.71875,-112.78125
1630,32.71875,-112.71875
1631,32.71875,-112.65625
1632,32.71875,-112.59375
1633,32.71875,-112.53125
1634,32.71875,-112.46875
1635,32.71875,-112.40625
1636,32.71875,-112.34375
1637,32.71875,-112.28125
1638,32.71875,-112.21875
1639,32.71875,-112.15625
1640,32.71875,-112.09375
1641,32.71875,-112.03125
1642,32.71875,-111.96875
1643,32.71875,-111.90625
1644,32.71875,-111.84375
1645,32.71875,-111.78125
1646,32.71875,-111.71875
1647,32.71875,-111.65625
1648,32.71875,-111.59375
1649,32.71875,-111.53125
1650,32.71875,-111.46875
1651,32.71875,-111.40625
1652,32.71875,-111.34375
1653,32.71875,-111.28125
1654,32.71875,-111.21875
1655,32.71875,-111.15625
1656,32.71875,-111.09375
1657,32.71875,-111.03125
1658,32.71875,-110.96875
1659,32.71875,-110.90625
1660,32.71875,-110.84375
1661,32.71875,-110.78125
1662,32.71875,-110.71875
1663,32.71875,-110.65625
1664,32.71875,-110.59375
1665,32.71875,-110.53125
1666,32.71875,-110.46875
1667,32.71875,-110.40625
1668,32.71875,-110.34375
1669,32.71875,-110.28125
1670,32.71875,-110.21875
1671,32.71875,-110.15625
1672,32.71875,-110.09375
1673,32.71875,-110.03125
1674,32.71875,-109.78125
1675,32.71875,-109.71875
1676,32.71875,-109.65625
1677,32.71875,-109.59375
1678,32.71875,-109.53125
1679,32.71875,-109.46875
1680,32.71875,-109.40625
1681,32.71875,-109.34375
1682,32.71875,-109.28125
1683,32.71875,-109.21875
1684,32.71875,-109.15625
1685,32.71875,-109.09375
1686,32.71875,-109.03125
1687,32.71875,-108.96875
1688,32.71875,-108.90625
1689,32.71875,-108.84375
1690,32.71875,-108.78125
1691,32.71875,-108.71875
1692,32.71875,-108.65625
1693,32.71875,-108.59375
1694,32.71875,-108.53125
1695,32.71875,-108.46875
1696,32.71875,-108.40625
1697,32.78125,-114.71875
1698,32.78125,-114.65625
1699,32.78125,-114.59375
1700,32.78125,-114.53125
1701,32.78125,-114.46875
1702,32.78125,-114.40625
1703,32.78125,-114.34375
1704,32.78125,-114.28125
1705,32.78125,-114.21875
1706,32.78125,-114.15625
1707,32.78125,-114.09375
1708,32.78125,-114.03125
1709,32.78125,-113.96875
1710,32.78125,-113.90625
1711,32.78125,-113.84375
1712,32.78125,-113.78125
1713,32.78125,-113.71875
1714,32.78125,-113.65625
1715,32.78125,-113.59375
1716,32.78125,-113.53125
1717,32.78125,-113.46875
1718,32.78125,-113.40625
1719,32.78125,-113.34375
1720,32.78125,-113.28125
1721,32.78125,-113.21875
1722,32.78125,-113.15625
1723,32.78125,-113.09375
1724,32.78125,-113.03125
1725,32.78125,-112.96875
1726,32.78125,-112.90625
1727,32.78125,-112.84375
1728,32.78125,-112.78125
1729,32.78125,-112.71875
1730,32.78125,-112.65625
1731,32.78125,-112.59375
1732,32.78125,-112.53125
1733,32.78125,-112.46875
1734,32.78125,-112.40625
1735,32.78125,-112.34375
1736,32.78125,-112.28125
1737,32.78125,-112.21875
1738,32.78125,-112.15625
1739,32.78125,-112.09375
1740,32.78125,-112.03125
1741,32.78125,-111.96875
1742,32.78125,-111.90625
1743,32.78125,-111.84375
1744,32.78125,-111.78125
1745,32.78125,-111.71875
1746,32.78125,-111.65625
1747,32.78125,-111.59375
1748,32.78125,-111.53125
1749,32.78125,-111.46875
1750,32.78125,-111.40625
1751,32.78125,-111.34375
1752,32.78125,-111.28125
1753,32.78125,-111.21875
1754,32.78125,-111.15625
1755,32.78125,-111.09375
1756,32.78125,-111.03125
1757,32.78125,-110.96875
1758,32.78125,-110.90625
1759,32.78125,-110.84375
1760,32.78125,-110.78125
1761,32.78125,-110.71875
1762,32.78125,-110.65625
1763,32.78125,-110.59375
1764,32.78125,-110.53125
1765,32.78125,-110.46875
1766,32.78125,-110.40625
1767,32.78125,-110.34375
1768,32.78125,-110.28125
1769,32.78125,-110.21875
1770,32.78125,-110.15625
1771,32.78125,-110.09375
1772,32.78125,-110.03125
1773,32.78125,-109.96875
1774,32.78125,-109.90625
1775,32.78125,-109.84375
1776,32.78125,-109.78125
1777,32.78125,-109.71875
1778,32.78125,-109.65625
1779,32.78125,-109.59375
1780,32.78125,-109.53125
1781,32.78125,-109.46875
1782,32.78125,-109.40625
1783,32.78125,-109.34375
1784,32.78125,-109.28125
1785,32.78125,-109.21875
1786,32.78125,-109.15625
1787,32.78125,-109.09375
1788,32.78125,-109.03125
1789,32.78125,-108.96875
1790,32.78125,-108.90625
1791,32.78125,-108.84375
1792,32.78125,-108.78125
1793,32.78125,-108.71875
1794,32.78125,-108.65625
1795,32.78125,-108.59375
1796,32.78125,-108.53125
1797,32.78125,-108.46875
1798,32.78125,-108.40625
1799,32.78125,-108.34375
1800,32.84375,-114.71875
1801,32.84375,-114.65625
1802,32.84375,-114.59375
1803,32.84375,-114.53125
1804,32.84375,-114.46875
1805,32.84375,-114.40625
1806,32.84375,-114.34375
1807,32.84375,-114.28125
1808,32.84375,-114.21875
1809,32.84375,-114.15625
1810,32.84375,-114.09375
1811,32.84375,-114.03125
1812,32.84375,-113.96875
1813,32.84375,-113.90625
1814,32.84375,-113.84375
1815,32.84375,-113.78125
1816,32.84375,-113.71875
1817,32.84375,-113.65625
1818,32.84375,-113.59375
1819,32.84375,-113.53125
1820,32.84375,-113.46875
1821,32.84375,-113.40625
1822,32.84375,-113.34375
1823,32.84375,-113.28125
1824,32.84375,-113.21875
1825,32.84375,-113.15625
1826,32.84375,-113.09375
1827,32.84375,-113.03125
1828,32.84375,-112.96875
1829,32.84375,-112.90625
1830,32.84375,-112.84375
1831,32.84375,-112.78125
1832,32.84375,-112.71875
1833,32.84375,-112.65625
1834,32.84375,-112.59375
1835,32.84375,-112.53125
1836,32.84375,-112.46875
1837,32.84375,-112.40625
1838,32.84375,-112.34375
1839,32.84375,-112.28125
1840,32.84375,-112.21875
1841,32.84375,-112.15625
1842,32.84375,-112.09375
