,lat_southernrockies,lon_southernrockies
3619,40.53125,-105.53125
3620,40.53125,-105.46875
3621,40.53125,-105.40625
3622,40.53125,-105.34375
3623,40.59375,-112.65625
3624,40.59375,-112.59375
3625,40.59375,-112.21875
3626,40.59375,-112.15625
3627,40.59375,-111.78125
3628,40.59375,-111.71875
3629,40.59375,-111.65625
3630,40.59375,-111.59375
3631,40.59375,-111.53125
3632,40.59375,-111.46875
3633,40.59375,-111.40625
3634,40.59375,-111.34375
3635,40.59375,-111.28125
3636,40.59375,-111.21875
3637,40.59375,-111.15625
3638,40.59375,-111.09375
3639,40.59375,-111.03125
3640,40.59375,-110.96875
3641,40.59375,-110.90625
3642,40.59375,-110.84375
3643,40.59375,-110.78125
3644,40.59375,-110.71875
3645,40.59375,-110.65625
3646,40.59375,-110.59375
3647,40.59375,-110.53125
3648,40.59375,-110.46875
3649,40.59375,-110.40625
3650,40.59375,-110.34375
3651,40.59375,-110.28125
3652,40.59375,-110.21875
3653,40.59375,-110.15625
3654,40.59375,-110.09375
3655,40.59375,-110.03125
3656,40.59375,-109.96875
3657,40.59375,-109.90625
3658,40.59375,-109.84375
3659,40.59375,-109.78125
3660,40.59375,-109.71875
3661,40.59375,-109.65625
3662,40.59375,-109.59375
3663,40.59375,-109.53125
3664,40.59375,-109.28125
3665,40.59375,-109.03125
3666,40.59375,-108.90625
3667,40.59375,-108.84375
3668,40.59375,-108.78125
3669,40.59375,-108.21875
3670,40.59375,-108.15625
3671,40.59375,-108.09375
3672,40.59375,-108.03125
3673,40.59375,-107.96875
3674,40.59375,-107.90625
3675,40.59375,-107.84375
3676,40.59375,-107.78125
3677,40.59375,-107.71875
3678,40.59375,-107.65625
3679,40.59375,-107.59375
3680,40.59375,-107.53125
3681,40.59375,-107.46875
3682,40.59375,-107.40625
3683,40.59375,-107.34375
3684,40.59375,-107.28125
3685,40.59375,-107.21875
3686,40.59375,-107.15625
3687,40.59375,-107.09375
3688,40.59375,-107.03125
3689,40.59375,-106.96875
3690,40.59375,-106.90625
3691,40.59375,-106.84375
3692,40.59375,-106.78125
3693,40.59375,-106.71875
3694,40.59375,-106.65625
3695,40.59375,-106.59375
3696,40.59375,-106.53125
3697,40.59375,-106.03125
3698,40.59375,-105.96875
3699,40.59375,-105.90625
3700,40.59375,-105.84375
3701,40.59375,-105.78125
3702,40.59375,-105.71875
3703,40.59375,-105.65625
3704,40.59375,-105.59375
3705,40.59375,-105.53125
3706,40.59375,-105.46875
3707,40.59375,-105.40625
3708,40.65625,-112.59375
3709,40.65625,-112.21875
3710,40.65625,-112.15625
3711,40.65625,-111.78125
3712,40.65625,-111.71875
3713,40.65625,-111.65625
3714,40.65625,-111.59375
3715,40.65625,-111.53125
3716,40.65625,-111.46875
3717,40.65625,-111.40625
3718,40.65625,-111.34375
3719,40.65625,-111.21875
3720,40.65625,-111.15625
3721,40.65625,-111.09375
3722,40.65625,-111.03125
3723,40.65625,-110.96875
3724,40.65625,-110.90625
3725,40.65625,-110.84375
3726,40.65625,-110.78125
3727,40.65625,-110.71875
3728,40.65625,-110.65625
3729,40.65625,-110.59375
3730,40.65625,-110.53125
3731,40.65625,-110.46875
3732,40.65625,-110.40625
3733,40.65625,-110.34375
3734,40.65625,-110.28125
3735,40.65625,-110.21875
3736,40.65625,-110.15625
3737,40.65625,-110.09375
3738,40.65625,-110.03125
3739,40.65625,-109.96875
3740,40.65625,-109.90625
3741,40.65625,-109.84375
3742,40.65625,-109.78125
3743,40.65625,-109.71875
3744,40.65625,-109.65625
3745,40.65625,-109.59375
3746,40.65625,-109.53125
3747,40.65625,-109.46875
3748,40.65625,-109.34375
3749,40.65625,-109.28125
3750,40.65625,-109.21875
3751,40.65625,-109.15625
3752,40.65625,-109.09375
3753,40.65625,-109.03125
3754,40.65625,-108.21875
3755,40.65625,-108.15625
3756,40.65625,-108.09375
3757,40.65625,-108.03125
3758,40.65625,-107.96875
3759,40.65625,-107.90625
3760,40.65625,-107.84375
3761,40.65625,-107.78125
3762,40.65625,-107.71875
3763,40.65625,-107.65625
3764,40.65625,-107.59375
3765,40.65625,-107.53125
3766,40.65625,-107.46875
3767,40.65625,-107.40625
3768,40.65625,-107.34375
3769,40.65625,-107.28125
3770,40.65625,-107.21875
3771,40.65625,-107.15625
3772,40.65625,-107.09375
3773,40.65625,-107.03125
3774,40.65625,-106.96875
3775,40.65625,-106.90625
3776,40.65625,-106.84375
3777,40.65625,-106.78125
3778,40.65625,-106.71875
3779,40.65625,-106.65625
3780,40.65625,-106.59375
3781,40.65625,-106.53125
3782,40.65625,-106.03125
3783,40.65625,-105.96875
3784,40.65625,-105.90625
3785,40.65625,-105.84375
3786,40.65625,-105.78125
3787,40.65625,-105.71875
3788,40.65625,-105.65625
3789,40.65625,-105.59375
3790,40.65625,-105.53125
3791,40.65625,-105.46875
3792,40.65625,-105.40625
3793,40.71875,-111.78125
3794,40.71875,-111.71875
3795,40.71875,-111.65625
3796,40.71875,-111.59375
3797,40.71875,-111.53125
3798,40.71875,-111.46875
3799,40.71875,-111.40625
3800,40.71875,-111.21875
3801,40.71875,-111.15625
3802,40.71875,-111.09375
3803,40.71875,-111.03125
3804,40.71875,-110.96875
3805,40.71875,-110.90625
3806,40.71875,-110.84375
3807,40.71875,-110.78125
3808,40.71875,-110.71875
3809,40.71875,-110.65625
3810,40.71875,-110.59375
3811,40.71875,-110.53125
3812,40.71875,-110.46875
3813,40.71875,-110.40625
3814,40.71875,-110.34375
3815,40.71875,-110.28125
3816,40.71875,-110.21875
3817,40.71875,-110.15625
3818,40.71875,-110.09375
3819,40.71875,-110.03125
3820,40.71875,-109.96875
3821,40.71875,-109.90625
3822,40.71875,-109.84375
3823,40.71875,-109.78125
3824,40.71875,-109.71875
3825,40.71875,-109.65625
3826,40.71875,-109.59375
3827,40.71875,-109.53125
3828,40.71875,-109.46875
3829,40.71875,-109.40625
3830,40.71875,-109.34375
3831,40.71875,-109.28125
3832,40.71875,-109.21875
3833,40.71875,-109.15625
3834,40.71875,-109.09375
3835,40.71875,-109.03125
3836,40.71875,-108.96875
3837,40.71875,-108.09375
3838,40.71875,-108.03125
3839,40.71875,-107.96875
3840,40.71875,-107.90625
3841,40.71875,-107.84375
3842,40.71875,-107.78125
3843,40.71875,-107.71875
3844,40.71875,-107.65625
3845,40.71875,-107.59375
3846,40.71875,-107.53125
3847,40.71875,-107.46875
3848,40.71875,-107.40625
3849,40.71875,-107.34375
3850,40.71875,-107.28125
3851,40.71875,-107.21875
3852,40.71875,-107.15625
3853,40.71875,-107.09375
3854,40.71875,-107.03125
3855,40.71875,-106.96875
3856,40.71875,-106.90625
3857,40.71875,-106.84375
3858,40.71875,-106.78125
3859,40.71875,-106.71875
3860,40.71875,-106.65625
3861,40.71875,-106.59375
3862,40.71875,-106.53125
3863,40.71875,-106.03125
3864,40.71875,-105.96875
3865,40.71875,-105.90625
3866,40.71875,-105.84375
3867,40.71875,-105.78125
3868,40.71875,-105.71875
3869,40.71875,-105.65625
3870,40.78125,-111.78125
3871,40.78125,-111.71875
3872,40.78125,-111.65625
3873,40.78125,-111.59375
3874,40.78125,-111.53125
3875,40.78125,-111.46875
3876,40.78125,-111.34375
3877,40.78125,-111.28125
3878,40.78125,-111.21875
3879,40.78125,-111.15625
3880,40.78125,-111.09375
3881,40.78125,-111.03125
3882,40.78125,-110.96875
3883,40.78125,-110.90625
3884,40.78125,-110.84375
3885,40.78125,-110.78125
3886,40.78125,-110.71875
3887,40.78125,-110.65625
3888,40.78125,-110.59375
3889,40.78125,-110.53125
3890,40.78125,-110.46875
3891,40.78125,-110.40625
3892,40.78125,-110.34375
3893,40.78125,-110.28125
3894,40.78125,-110.21875
3895,40.78125,-110.15625
3896,40.78125,-110.09375
3897,40.78125,-110.03125
3898,40.78125,-109.96875
3899,40.78125,-109.90625
3900,40.78125,-109.84375
3901,40.78125,-109.78125
3902,40.78125,-109.71875
3903,40.78125,-109.65625
3904,40.78125,-109.59375
3905,40.78125,-109.53125
3906,40.78125,-109.46875
3907,40.78125,-109.40625
3908,40.78125,-109.34375
3909,40.78125,-109.28125
3910,40.78125,-109.21875
3911,40.78125,-109.15625
3912,40.78125,-109.09375
3913,40.78125,-109.03125
3914,40.78125,-108.03125
3915,40.78125,-107.96875
3916,40.78125,-107.90625
3917,40.78125,-107.84375
3918,40.78125,-107.78125
3919,40.78125,-107.71875
3920,40.78125,-107.65625
3921,40.78125,-107.59375
3922,40.78125,-107.53125
3923,40.78125,-107.46875
3924,40.78125,-107.40625
3925,40.78125,-107.34375
3926,40.78125,-107.28125
3927,40.78125,-107.21875
3928,40.78125,-107.15625
3929,40.78125,-107.09375
3930,40.78125,-107.03125
3931,40.78125,-106.96875
3932,40.78125,-106.90625
3933,40.78125,-106.84375
3934,40.78125,-106.78125
3935,40.78125,-106.71875
3936,40.78125,-106.65625
3937,40.78125,-106.59375
3938,40.78125,-106.53125
3939,40.78125,-106.03125
3940,40.78125,-105.96875
3941,40.78125,-105.90625
3942,40.78125,-105.84375
3943,40.78125,-105.78125
3944,40.78125,-105.71875
3945,40.78125,-105.65625
3946,40.84375,-111.84375
3947,40.84375,-111.78125
3948,40.84375,-111.71875
3949,40.84375,-111.65625
3950,40.84375,-111.59375
3951,40.84375,-111.53125
3952,40.84375,-111.46875
3953,40.84375,-111.34375
3954,40.84375,-111.28125
3955,40.84375,-111.21875
3956,40.84375,-111.15625
3957,40.84375,-111.09375
3958,40.84375,-111.03125
3959,40.84375,-110.96875
3960,40.84375,-110.90625
3961,40.84375,-110.84375
3962,40.84375,-110.78125
3963,40.84375,-110.71875
3964,40.84375,-110.65625
3965,40.84375,-110.59375
3966,40.84375,-110.53125
3967,40.84375,-110.46875
3968,40.84375,-110.40625
3969,40.84375,-110.34375
3970,40.84375,-110.28125
3971,40.84375,-110.21875
3972,40.84375,-110.15625
3973,40.84375,-110.09375
3974,40.84375,-110.03125
3975,40.84375,-109.96875
3976,40.84375,-109.90625
3977,40.84375,-109.84375
3978,40.84375,-109.78125
3979,40.84375,-109.71875
3980,40.84375,-109.65625
3981,40.84375,-109.59375
3982,40.84375,-109.53125
3983,40.84375,-109.46875
3984,40.84375,-109.40625
3985,40.84375,-109.34375
3986,40.84375,-109.28125
3987,40.84375,-109.21875
3988,40.84375,-108.84375
3989,40.84375,-108.78125
3990,40.84375,-108.46875
3991,40.84375,-108.28125
3992,40.84375,-107.96875
3993,40.84375,-107.90625
3994,40.84375,-107.84375
3995,40.84375,-107.78125
3996,40.84375,-107.71875
3997,40.84375,-107.65625
3998,40.84375,-107.59375
3999,40.84375,-107.53125
4000,40.84375,-107.46875
4001,40.84375,-107.40625
4002,40.84375,-107.34375
4003,40.84375,-107.28125
4004,40.84375,-107.21875
4005,40.84375,-107.15625
4006,40.84375,-107.09375
4007,40.84375,-107.03125
4008,40.84375,-106.96875
4009,40.84375,-106.90625
4010,40.84375,-106.84375
4011,40.84375,-106.78125
4012,40.84375,-106.71875
4013,40.84375,-106.65625
4014,40.84375,-106.59375
4015,40.84375,-106.53125
4016,40.84375,-106.15625
4017,40.84375,-106.09375
4018,40.84375,-106.03125
4019,40.84375,-105.96875
4020,40.84375,-105.90625
4021,40.84375,-105.84375
4022,40.84375,-105.78125
4023,40.84375,-105.71875
4024,40.84375,-105.65625
4025,40.90625,-111.84375
4026,40.90625,-111.78125
4027,40.90625,-111.71875
4028,40.90625,-111.65625
4029,40.90625,-111.59375
4030,40.90625,-111.53125
4031,40.90625,-111.46875
4032,40.90625,-111.34375
4033,40.90625,-111.28125
4034,40.90625,-111.21875
4035,40.90625,-111.15625
4036,40.90625,-111.09375
4037,40.90625,-111.03125
4038,40.90625,-110.96875
4039,40.90625,-110.90625
4040,40.90625,-110.84375
4041,40.90625,-110.78125
4042,40.90625,-110.71875
4043,40.90625,-110.65625
4044,40.90625,-110.59375
4045,40.90625,-110.53125
4046,40.90625,-110.46875
4047,40.90625,-110.40625
4048,40.90625,-110.34375
4049,40.90625,-110.28125
4050,40.90625,-110.21875
4051,40.90625,-110.15625
4052,40.90625,-110.09375
4053,40.90625,-110.03125
4054,40.90625,-109.96875
4055,40.90625,-109.90625
4056,40.90625,-109.84375
4057,40.90625,-109.78125
4058,40.90625,-109.71875
4059,40.90625,-109.65625
4060,40.90625,-108.90625
4061,40.90625,-108.84375
4062,40.90625,-108.78125
4063,40.90625,-108.46875
4064,40.90625,-108.40625
4065,40.90625,-108.34375
4066,40.90625,-108.28125
4067,40.90625,-107.96875
4068,40.90625,-107.90625
4069,40.90625,-107.84375
4070,40.90625,-107.78125
4071,40.90625,-107.71875
4072,40.90625,-107.65625
4073,40.90625,-107.59375
4074,40.90625,-107.53125
4075,40.90625,-107.46875
4076,40.90625,-107.40625
4077,40.90625,-107.34375
4078,40.90625,-107.28125
4079,40.90625,-107.21875
4080,40.90625,-107.15625
4081,40.90625,-107.09375
4082,40.90625,-107.03125
4083,40.90625,-106.96875
4084,40.90625,-106.90625
4085,40.90625,-106.84375
4086,40.90625,-106.78125
4087,40.90625,-106.71875
4088,40.90625,-106.65625
4089,40.90625,-106.59375
4090,40.90625,-106.53125
4091,40.90625,-106.46875
4092,40.90625,-106.40625
4093,40.90625,-106.21875
4094,40.90625,-106.15625
4095,40.90625,-106.09375
4096,40.90625,-106.03125
4097,40.90625,-105.84375
4098,40.90625,-105.78125
4099,40.90625,-105.71875
4100,40.90625,-105.65625
4101,40.90625,-105.59375
4102,40.96875,-111.84375
4103,40.96875,-111.78125
4104,40.96875,-111.71875
4105,40.96875,-111.65625
4106,40.96875,-111.59375
4107,40.96875,-111.53125
4108,40.96875,-111.34375
4109,40.96875,-111.28125
4110,40.96875,-111.15625
4111,40.96875,-111.09375
4112,40.96875,-111.03125
4113,40.96875,-110.96875
4114,40.96875,-110.90625
4115,40.96875,-110.84375
4116,40.96875,-110.78125
4117,40.96875,-110.71875
4118,40.96875,-110.65625
4119,40.96875,-110.59375
4120,40.96875,-110.53125
4121,40.96875,-110.46875
4122,40.96875,-110.40625
4123,40.96875,-110.34375
4124,40.96875,-110.28125
4125,40.96875,-110.21875
4126,40.96875,-110.15625
4127,40.96875,-110.09375
4128,40.96875,-110.03125
4129,40.96875,-109.96875
4130,40.96875,-109.90625
4131,40.96875,-109.34375
4132,40.96875,-109.28125
4133,40.96875,-109.09375
4134,40.96875,-109.03125
4135,40.96875,-108.96875
4136,40.96875,-108.90625
4137,40.96875,-108.84375
4138,40.96875,-107.84375
4139,40.96875,-107.78125
4140,40.96875,-107.71875
4141,40.96875,-107.65625
4142,40.96875,-107.59375
4143,40.96875,-107.53125
4144,40.96875,-107.46875
4145,40.96875,-107.40625
4146,40.96875,-107.34375
4147,40.96875,-107.28125
4148,40.96875,-107.21875
4149,40.96875,-107.15625
4150,40.96875,-107.09375
4151,40.96875,-107.03125
4152,40.96875,-106.96875
4153,40.96875,-106.90625
4154,40.96875,-106.84375
4155,40.96875,-106.78125
4156,40.96875,-106.71875
4157,40.96875,-106.65625
4158,40.96875,-106.59375
4159,40.96875,-106.53125
4160,40.96875,-106.46875
4161,40.96875,-106.40625
4162,40.96875,-106.28125
4163,40.96875,-106.21875
4164,40.96875,-106.15625
4165,40.96875,-106.09375
4166,40.96875,-105.90625
4167,40.96875,-105.84375
4168,40.96875,-105.71875
4169,40.96875,-105.65625
4170,40.96875,-105.59375
4171,41.03125,-111.84375
4172,41.03125,-111.78125
4173,41.03125,-111.59375
4174,41.03125,-111.40625
4175,41.03125,-111.34375
4176,41.03125,-111.28125
4177,41.03125,-111.21875
4178,41.03125,-111.15625
4179,41.03125,-111.09375
4180,41.03125,-111.03125
4181,41.03125,-110.96875
4182,41.03125,-110.90625
4183,41.03125,-110.84375
4184,41.03125,-110.78125
4185,41.03125,-110.71875
4186,41.03125,-110.65625
4187,41.03125,-110.59375
4188,41.03125,-110.53125
4189,41.03125,-110.46875
4190,41.03125,-110.40625
4191,41.03125,-110.34375
4192,41.03125,-110.28125
4193,41.03125,-110.21875
4194,41.03125,-110.15625
4195,41.03125,-110.09375
4196,41.03125,-110.03125
4197,41.03125,-109.90625
4198,41.03125,-109.28125
4199,41.03125,-109.09375
4200,41.03125,-109.03125
4201,41.03125,-108.96875
4202,41.03125,-108.90625
4203,41.03125,-108.84375
4204,41.03125,-107.59375
4205,41.03125,-107.53125
4206,41.03125,-107.46875
4207,41.03125,-107.40625
4208,41.03125,-107.34375
4209,41.03125,-107.28125
4210,41.03125,-107.21875
4211,41.03125,-107.15625
4212,41.03125,-107.09375
4213,41.03125,-107.03125
4214,41.03125,-106.96875
4215,41.03125,-106.90625
4216,41.03125,-106.84375
4217,41.03125,-106.78125
4218,41.03125,-106.71875
4219,41.03125,-106.65625
4220,41.03125,-106.59375
4221,41.03125,-106.53125
4222,41.03125,-106.46875
4223,41.03125,-106.40625
4224,41.03125,-106.34375
4225,41.03125,-106.28125
4226,41.03125,-106.21875
4227,41.03125,-106.15625
4228,41.03125,-106.09375
4229,41.03125,-105.65625
4230,41.03125,-105.59375
4231,41.09375,-111.84375
4232,41.09375,-111.78125
4233,41.09375,-111.71875
4234,41.09375,-111.65625
4235,41.09375,-111.59375
4236,41.09375,-111.53125
4237,41.09375,-111.46875
4238,41.09375,-111.40625
4239,41.09375,-111.34375
4240,41.09375,-111.09375
4241,41.09375,-111.03125
4242,41.09375,-110.96875
4243,41.09375,-110.90625
4244,41.09375,-110.84375
4245,41.09375,-110.78125
4246,41.09375,-110.71875
4247,41.09375,-110.65625
4248,41.09375,-110.59375
4249,41.09375,-110.53125
4250,41.09375,-110.46875
4251,41.09375,-110.40625
4252,41.09375,-110.34375
4253,41.09375,-110.28125
4254,41.09375,-110.21875
4255,41.09375,-110.15625
4256,41.09375,-110.09375
4257,41.09375,-110.03125
4258,41.09375,-109.96875
4259,41.09375,-109.34375
4260,41.09375,-109.28125
4261,41.09375,-109.03125
4262,41.09375,-108.96875
4263,41.09375,-108.90625
4264,41.09375,-107.65625
4265,41.09375,-107.59375
4266,41.09375,-107.53125
4267,41.09375,-107.46875
4268,41.09375,-107.40625
4269,41.09375,-107.34375
4270,41.09375,-107.28125
4271,41.09375,-107.21875
4272,41.09375,-107.15625
4273,41.09375,-107.09375
4274,41.09375,-107.03125
4275,41.09375,-106.96875
4276,41.09375,-106.90625
4277,41.09375,-106.84375
4278,41.09375,-106.78125
4279,41.09375,-106.71875
4280,41.09375,-106.65625
4281,41.09375,-106.59375
4282,41.09375,-106.40625
4283,41.09375,-106.34375
4284,41.09375,-106.28125
4285,41.09375,-106.21875
4286,41.09375,-106.15625
4287,41.09375,-106.09375
4288,41.09375,-106.03125
4289,41.15625,-111.90625
4290,41.15625,-111.84375
4291,41.15625,-111.78125
4292,41.15625,-111.71875
4293,41.15625,-111.65625
4294,41.15625,-111.59375
4295,41.15625,-111.53125
4296,41.15625,-111.46875
4297,41.15625,-111.40625
4298,41.15625,-111.34375
4299,41.15625,-111.28125
4300,41.15625,-111.09375
4301,41.15625,-111.03125
4302,41.15625,-110.96875
4303,41.15625,-110.90625
4304,41.15625,-110.84375
4305,41.15625,-110.78125
4306,41.15625,-110.71875
4307,41.15625,-110.65625
4308,41.15625,-110.59375
4309,41.15625,-110.53125
4310,41.15625,-110.46875
4311,41.15625,-110.40625
4312,41.15625,-110.34375
4313,41.15625,-110.28125
4314,41.15625,-110.21875
4315,41.15625,-110.15625
4316,41.15625,-110.09375
4317,41.15625,-110.03125
4318,41.15625,-109.96875
4319,41.15625,-109.34375
4320,41.15625,-109.28125
4321,41.15625,-108.53125
4322,41.15625,-107.59375
4323,41.15625,-107.53125
4324,41.15625,-107.46875
4325,41.15625,-107.40625
4326,41.15625,-107.34375
4327,41.15625,-107.28125
4328,41.15625,-107.21875
4329,41.15625,-107.15625
4330,41.15625,-107.09375
4331,41.15625,-107.03125
4332,41.15625,-106.96875
4333,41.15625,-106.90625
4334,41.15625,-106.84375
4335,41.15625,-106.78125
4336,41.15625,-106.71875
4337,41.15625,-106.40625
4338,41.15625,-106.34375
4339,41.15625,-106.28125
4340,41.15625,-106.21875
4341,41.15625,-106.15625
4342,41.15625,-106.09375
4343,41.15625,-105.40625
4344,41.15625,-105.34375
4345,41.21875,-111.90625
4346,41.21875,-111.84375
4347,41.21875,-111.78125
4348,41.21875,-111.71875
4349,41.21875,-111.65625
4350,41.21875,-111.59375
4351,41.21875,-111.53125
4352,41.21875,-111.46875
4353,41.21875,-111.40625
4354,41.21875,-111.34375
4355,41.21875,-111.28125
4356,41.21875,-110.84375
4357,41.21875,-110.78125
4358,41.21875,-110.71875
4359,41.21875,-110.65625
4360,41.21875,-110.59375
4361,41.21875,-110.53125
4362,41.21875,-109.34375
4363,41.21875,-107.59375
4364,41.21875,-107.53125
4365,41.21875,-107.46875
4366,41.21875,-107.40625
4367,41.21875,-107.34375
4368,41.21875,-107.28125
4369,41.21875,-107.21875
4370,41.21875,-107.15625
4371,41.21875,-107.09375
4372,41.21875,-107.03125
4373,41.21875,-106.96875
4374,41.21875,-106.90625
4375,41.21875,-106.46875
4376,41.21875,-106.40625
4377,41.21875,-106.34375
4378,41.21875,-106.28125
4379,41.21875,-106.21875
4380,41.21875,-106.15625
4381,41.21875,-106.03125
4382,41.21875,-105.46875
4383,41.21875,-105.40625
4384,41.21875,-105.34375
4385,41.21875,-105.28125
4386,41.28125,-111.90625
4387,41.28125,-111.84375
4388,41.28125,-111.78125
4389,41.28125,-111.71875
4390,41.28125,-111.65625
4391,41.28125,-111.59375
4392,41.28125,-111.53125
4393,41.28125,-111.46875
4394,41.28125,-111.40625
4395,41.28125,-111.34375
4396,41.28125,-111.28125
4397,41.28125,-110.78125
4398,41.28125,-110.71875
4399,41.28125,-110.65625
4400,41.28125,-110.59375
4401,41.28125,-110.53125
4402,41.28125,-107.53125
4403,41.28125,-107.46875
4404,41.28125,-107.40625
4405,41.28125,-107.34375
4406,41.28125,-107.28125
4407,41.28125,-107.21875
4408,41.28125,-107.15625
4409,41.28125,-107.09375
4410,41.28125,-107.03125
4411,41.28125,-106.96875
4412,41.28125,-106.90625
4413,41.28125,-106.53125
4414,41.28125,-106.46875
4415,41.28125,-106.40625
4416,41.28125,-106.34375
4417,41.28125,-106.28125
4418,41.28125,-106.21875
4419,41.28125,-106.15625
4420,41.28125,-106.03125
4421,41.28125,-105.46875
4422,41.28125,-105.40625
4423,41.28125,-105.34375
4424,41.34375,-111.96875
4425,41.34375,-111.90625
4426,41.34375,-111.84375
4427,41.34375,-111.78125
4428,41.34375,-111.71875
4429,41.34375,-111.65625
4430,41.34375,-111.59375
4431,41.34375,-111.53125
4432,41.34375,-111.46875
4433,41.34375,-111.40625
4434,41.34375,-111.34375
4435,41.34375,-111.28125
4436,41.34375,-110.84375
4437,41.34375,-110.78125
4438,41.34375,-110.71875
4439,41.34375,-110.65625
4440,41.34375,-107.53125
4441,41.34375,-107.46875
4442,41.34375,-107.40625
4443,41.34375,-107.34375
4444,41.34375,-107.28125
4445,41.34375,-107.21875
4446,41.34375,-107.15625
4447,41.34375,-107.09375
4448,41.34375,-107.03125
4449,41.34375,-106.53125
4450,41.34375,-106.46875
4451,41.34375,-106.40625
4452,41.34375,-106.34375
4453,41.34375,-106.28125
4454,41.34375,-106.21875
4455,41.34375,-106.15625
4456,41.34375,-106.09375
4457,41.34375,-105.46875
4458,41.34375,-105.40625
4459,41.34375,-105.34375
4460,41.40625,-112.46875
4461,41.40625,-111.96875
4462,41.40625,-111.90625
4463,41.40625,-111.84375
4464,41.40625,-111.78125
4465,41.40625,-111.71875
4466,41.40625,-111.65625
4467,41.40625,-111.59375
4468,41.40625,-111.53125
4469,41.40625,-111.46875
4470,41.40625,-111.40625
4471,41.40625,-111.34375
4472,41.40625,-111.28125
4473,41.40625,-110.90625
4474,41.40625,-110.84375
4475,41.40625,-110.78125
4476,41.40625,-110.71875
4477,41.40625,-107.53125
4478,41.40625,-107.46875
4479,41.40625,-107.40625
4480,41.40625,-107.34375
4481,41.40625,-107.28125
4482,41.40625,-107.21875
4483,41.40625,-107.15625
4484,41.40625,-106.53125
4485,41.40625,-106.46875
4486,41.40625,-106.40625
4487,41.40625,-106.34375
4488,41.40625,-106.28125
4489,41.40625,-106.21875
4490,41.40625,-106.15625
4491,41.40625,-106.09375
4492,41.40625,-105.46875
4493,41.40625,-105.40625
4494,41.46875,-111.96875
4495,41.46875,-111.90625
4496,41.46875,-111.84375
4497,41.46875,-111.78125
4498,41.46875,-111.71875
4499,41.46875,-111.65625
4500,41.46875,-111.59375
4501,41.46875,-111.53125
4502,41.46875,-111.46875
4503,41.46875,-111.40625
4504,41.46875,-111.34375
4505,41.46875,-111.28125
4506,41.46875,-110.96875
4507,41.46875,-110.90625
4508,41.46875,-110.84375
4509,41.46875,-110.78125
4510,41.46875,-110.71875
4511,41.46875,-107.53125
4512,41.46875,-107.46875
4513,41.46875,-107.40625
4514,41.46875,-107.34375
4515,41.46875,-107.28125
4516,41.46875,-107.15625
4517,41.46875,-107.09375
4518,41.46875,-106.59375
4519,41.46875,-106.53125
4520,41.46875,-106.46875
4521,41.46875,-106.40625
4522,41.46875,-106.34375
4523,41.46875,-106.28125
4524,41.46875,-106.21875
4525,41.46875,-106.15625
4526,41.46875,-106.09375
4527,41.46875,-105.46875
4528,41.46875,-105.40625
4529,41.53125,-111.96875
4530,41.53125,-111.90625
4531,41.53125,-111.84375
4532,41.53125,-111.78125
4533,41.53125,-111.71875
4534,41.53125,-111.65625
4535,41.53125,-111.59375
4536,41.53125,-111.53125
4537,41.53125,-111.46875
4538,41.53125,-111.40625
4539,41.53125,-111.34375
4540,41.53125,-111.28125
4541,41.53125,-110.90625
4542,41.53125,-110.84375
4543,41.53125,-110.78125
4544,41.53125,-110.71875
4545,41.53125,-107.46875
4546,41.53125,-107.40625
4547,41.53125,-107.34375
4548,41.53125,-106.59375
4549,41.53125,-106.53125
4550,41.53125,-106.46875
4551,41.53125,-106.40625
4552,41.53125,-106.34375
4553,41.53125,-106.28125
4554,41.53125,-106.21875
4555,41.53125,-106.15625
4556,41.53125,-105.46875
4557,41.59375,-112.03125
4558,41.59375,-111.96875
4559,41.59375,-111.90625
4560,41.59375,-111.78125
4561,41.59375,-111.71875
4562,41.59375,-111.65625
4563,41.59375,-111.59375
4564,41.59375,-111.53125
4565,41.59375,-111.46875
4566,41.59375,-111.40625
4567,41.59375,-111.34375
4568,41.59375,-110.96875
4569,41.59375,-110.90625
4570,41.59375,-110.84375
4571,41.59375,-110.78125
4572,41.59375,-110.71875
4573,41.59375,-107.46875
4574,41.59375,-107.40625
4575,41.59375,-106.59375
4576,41.59375,-106.53125
4577,41.59375,-106.46875
4578,41.59375,-106.34375
4579,41.59375,-106.28125
4580,41.65625,-112.03125
4581,41.65625,-111.96875
4582,41.65625,-111.78125
4583,41.65625,-111.71875
4584,41.65625,-111.65625
4585,41.65625,-111.59375
4586,41.65625,-111.53125
4587,41.65625,-111.46875
4588,41.65625,-111.40625
4589,41.65625,-111.34375
4590,41.65625,-111.09375
4591,41.65625,-110.96875
4592,41.65625,-110.90625
4593,41.65625,-110.84375
4594,41.65625,-110.78125
4595,41.65625,-107.40625
4596,41.65625,-107.34375
4597,41.65625,-106.59375
4598,41.65625,-106.53125
4599,41.71875,-112.03125
4600,41.71875,-111.78125
4601,41.71875,-111.71875
4602,41.71875,-111.65625
4603,41.71875,-111.59375
4604,41.71875,-111.53125
4605,41.71875,-111.46875
4606,41.71875,-111.40625
4607,41.71875,-111.34375
4608,41.71875,-111.03125
4609,41.71875,-110.96875
4610,41.71875,-110.90625
4611,41.71875,-110.84375
4612,41.71875,-110.78125
4613,41.71875,-110.71875
4614,41.71875,-110.65625
4615,41.71875,-110.53125
4616,41.78125,-112.21875
