,lat_coastalsouth,lon_coastalsouth
3969,40.34375,-122.21875
3970,40.34375,-122.15625
3971,40.34375,-122.09375
3972,40.34375,-122.03125
3973,40.34375,-121.96875
3974,40.34375,-121.90625
3975,40.34375,-121.84375
3976,40.34375,-121.78125
3977,40.40625,-123.96875
3978,40.40625,-123.90625
3979,40.40625,-123.84375
3980,40.40625,-123.78125
3981,40.40625,-123.71875
3982,40.40625,-122.90625
3983,40.40625,-122.84375
3984,40.40625,-122.78125
3985,40.40625,-122.71875
3986,40.40625,-122.65625
3987,40.40625,-122.59375
3988,40.40625,-122.53125
3989,40.40625,-122.46875
3990,40.40625,-122.40625
3991,40.40625,-122.34375
3992,40.40625,-122.28125
3993,40.40625,-122.21875
3994,40.40625,-122.15625
3995,40.40625,-122.09375
3996,40.40625,-122.03125
3997,40.40625,-121.96875
3998,40.40625,-121.90625
3999,40.40625,-121.84375
4000,40.40625,-121.78125
4001,40.46875,-123.96875
4002,40.46875,-123.90625
4003,40.46875,-123.84375
4004,40.46875,-123.78125
4005,40.46875,-123.71875
4006,40.46875,-123.65625
4007,40.46875,-123.53125
4008,40.46875,-123.15625
4009,40.46875,-123.09375
4010,40.46875,-122.84375
4011,40.46875,-122.78125
4012,40.46875,-122.71875
4013,40.46875,-122.65625
4014,40.46875,-122.59375
4015,40.46875,-122.53125
4016,40.46875,-122.46875
4017,40.46875,-122.40625
4018,40.46875,-122.34375
4019,40.46875,-122.28125
4020,40.46875,-122.21875
4021,40.46875,-122.15625
4022,40.46875,-122.09375
4023,40.46875,-122.03125
4024,40.46875,-121.96875
4025,40.46875,-121.90625
4026,40.46875,-121.84375
4027,40.46875,-121.78125
4028,40.53125,-123.96875
4029,40.53125,-123.90625
4030,40.53125,-123.84375
4031,40.53125,-123.78125
4032,40.53125,-123.71875
4033,40.53125,-123.65625
4034,40.53125,-123.21875
4035,40.53125,-123.15625
4036,40.53125,-122.65625
4037,40.53125,-122.59375
4038,40.53125,-122.53125
4039,40.53125,-122.46875
4040,40.53125,-122.40625
4041,40.53125,-122.34375
4042,40.53125,-122.28125
4043,40.53125,-122.21875
4044,40.53125,-122.15625
4045,40.53125,-122.09375
4046,40.53125,-122.03125
4047,40.53125,-121.96875
4048,40.53125,-121.90625
4049,40.53125,-121.84375
4050,40.53125,-121.78125
4051,40.59375,-123.96875
4052,40.59375,-123.90625
4053,40.59375,-123.84375
4054,40.59375,-123.78125
4055,40.59375,-123.46875
4056,40.59375,-123.28125
4057,40.59375,-122.96875
4058,40.59375,-122.90625
4059,40.59375,-122.84375
4060,40.59375,-122.59375
4061,40.59375,-122.53125
4062,40.59375,-122.46875
4063,40.59375,-122.40625
4064,40.59375,-122.34375
4065,40.59375,-122.28125
4066,40.59375,-122.21875
4067,40.59375,-122.15625
4068,40.59375,-122.09375
4069,40.59375,-122.03125
4070,40.59375,-121.96875
4071,40.59375,-121.90625
4072,40.59375,-121.84375
4073,40.59375,-121.78125
4074,40.65625,-123.96875
4075,40.65625,-123.90625
4076,40.65625,-123.84375
4077,40.65625,-123.46875
4078,40.65625,-123.03125
4079,40.65625,-122.96875
4080,40.65625,-122.90625
4081,40.65625,-122.78125
4082,40.65625,-122.71875
4083,40.65625,-122.65625
4084,40.65625,-122.59375
4085,40.65625,-122.53125
4086,40.65625,-122.46875
4087,40.65625,-122.40625
4088,40.65625,-122.34375
4089,40.65625,-122.28125
4090,40.65625,-122.21875
4091,40.65625,-122.15625
4092,40.65625,-122.09375
4093,40.65625,-122.03125
4094,40.65625,-121.96875
4095,40.65625,-121.90625
4096,40.65625,-121.84375
4097,40.71875,-123.96875
4098,40.71875,-123.90625
4099,40.71875,-123.84375
4100,40.71875,-123.53125
4101,40.71875,-123.03125
4102,40.71875,-122.96875
4103,40.71875,-122.90625
4104,40.71875,-122.84375
4105,40.71875,-122.78125
4106,40.71875,-122.65625
4107,40.71875,-122.59375
4108,40.71875,-122.53125
4109,40.71875,-122.46875
4110,40.71875,-122.40625
4111,40.71875,-122.34375
4112,40.71875,-122.28125
4113,40.71875,-122.21875
4114,40.71875,-122.15625
4115,40.71875,-122.09375
4116,40.71875,-122.03125
4117,40.71875,-121.96875
4118,40.71875,-121.90625
4119,40.78125,-123.96875
4120,40.78125,-123.90625
4121,40.78125,-123.84375
4122,40.78125,-123.34375
4123,40.78125,-123.28125
4124,40.78125,-123.15625
4125,40.78125,-123.09375
4126,40.78125,-122.90625
4127,40.78125,-122.84375
4128,40.78125,-122.78125
4129,40.78125,-122.65625
4130,40.78125,-122.59375
4131,40.78125,-122.53125
4132,40.78125,-122.46875
4133,40.78125,-122.40625
4134,40.78125,-122.34375
4135,40.78125,-122.28125
4136,40.78125,-122.21875
4137,40.78125,-122.15625
4138,40.78125,-122.09375
4139,40.78125,-122.03125
4140,40.78125,-121.96875
4141,40.78125,-121.90625
4142,40.84375,-123.96875
4143,40.84375,-123.90625
4144,40.84375,-123.84375
4145,40.84375,-123.78125
4146,40.84375,-123.59375
4147,40.84375,-123.15625
4148,40.84375,-122.84375
4149,40.84375,-122.78125
4150,40.84375,-122.71875
4151,40.84375,-122.59375
4152,40.84375,-122.46875
4153,40.84375,-122.40625
4154,40.84375,-122.34375
4155,40.84375,-122.28125
4156,40.84375,-122.21875
4157,40.84375,-122.15625
4158,40.84375,-122.09375
4159,40.84375,-122.03125
4160,40.84375,-121.96875
4161,40.84375,-121.90625
4162,40.90625,-123.96875
4163,40.90625,-123.90625
4164,40.90625,-123.84375
4165,40.90625,-123.59375
4166,40.90625,-123.53125
4167,40.90625,-122.78125
4168,40.90625,-122.71875
4169,40.90625,-122.46875
4170,40.90625,-122.40625
4171,40.90625,-122.34375
4172,40.90625,-122.28125
4173,40.90625,-122.21875
4174,40.90625,-122.15625
4175,40.90625,-122.09375
4176,40.90625,-122.03125
4177,40.90625,-121.96875
4178,40.90625,-121.90625
4179,40.96875,-123.96875
4180,40.96875,-123.84375
4181,40.96875,-123.65625
4182,40.96875,-123.59375
4183,40.96875,-122.71875
4184,40.96875,-122.65625
4185,40.96875,-122.46875
4186,40.96875,-122.40625
4187,40.96875,-122.34375
4188,40.96875,-122.21875
4189,40.96875,-122.15625
4190,40.96875,-122.09375
4191,40.96875,-122.03125
4192,40.96875,-121.96875
4193,40.96875,-121.90625
4194,41.03125,-123.96875
4195,41.03125,-123.90625
4196,41.03125,-123.84375
4197,41.03125,-123.71875
4198,41.03125,-123.65625
4199,41.03125,-123.59375
4200,41.03125,-122.71875
4201,41.03125,-122.65625
4202,41.03125,-122.40625
4203,41.03125,-122.34375
4204,41.03125,-122.03125
4205,41.03125,-121.96875
4206,41.03125,-121.90625
4207,41.09375,-123.96875
4208,41.09375,-123.90625
4209,41.09375,-123.84375
4210,41.09375,-123.78125
4211,41.09375,-123.71875
4212,41.09375,-123.65625
4213,41.09375,-122.34375
4214,41.09375,-122.21875
4215,41.09375,-121.90625
4216,41.15625,-123.96875
4217,41.15625,-123.90625
4218,41.15625,-123.84375
4219,41.15625,-123.78125
4220,41.15625,-123.71875
4221,41.15625,-123.21875
4222,41.15625,-123.15625
4223,41.15625,-123.09375
4224,41.15625,-122.28125
4225,41.15625,-122.15625
4226,41.15625,-122.09375
4227,41.21875,-123.96875
4228,41.21875,-123.90625
4229,41.21875,-123.84375
4230,41.21875,-123.78125
4231,41.21875,-123.71875
4232,41.21875,-123.65625
4233,41.21875,-123.59375
4234,41.21875,-123.53125
4235,41.21875,-123.28125
4236,41.21875,-123.21875
4237,41.21875,-122.15625
4238,41.21875,-122.09375
4239,41.21875,-122.03125
4240,41.28125,-123.96875
4241,41.28125,-123.90625
4242,41.28125,-123.84375
4243,41.28125,-123.78125
4244,41.28125,-123.65625
4245,41.28125,-123.59375
4246,41.28125,-123.53125
4247,41.28125,-123.34375
4248,41.28125,-123.28125
4249,41.28125,-122.34375
4250,41.28125,-122.28125
4251,41.28125,-122.09375
4252,41.28125,-122.03125
4253,41.34375,-123.96875
4254,41.34375,-123.90625
4255,41.34375,-123.84375
4256,41.34375,-123.59375
4257,41.34375,-123.53125
4258,41.34375,-123.40625
4259,41.34375,-122.84375
4260,41.34375,-122.78125
4261,41.34375,-122.71875
4262,41.34375,-122.34375
4263,41.40625,-123.96875
4264,41.40625,-123.90625
4265,41.40625,-123.84375
4266,41.40625,-123.53125
4267,41.40625,-123.46875
4268,41.40625,-123.40625
4269,41.40625,-122.90625
4270,41.40625,-122.84375
4271,41.40625,-122.78125
4272,41.40625,-122.71875
4273,41.40625,-122.65625
4274,41.40625,-122.40625
4275,41.46875,-123.96875
4276,41.46875,-123.90625
4277,41.46875,-123.84375
4278,41.46875,-123.78125
4279,41.46875,-123.53125
4280,41.46875,-122.90625
4281,41.46875,-122.84375
4282,41.46875,-122.78125
4283,41.46875,-122.59375
4284,41.46875,-122.46875
4285,41.46875,-122.40625
4286,41.46875,-122.34375
